Testo 350 Gas Analyzer
Date Time,NO (ppm),O2 (%),CO2i (%),CO (ppm),NO2 (ppm),SO2 (ppm),Tf (C),Ta (C),Pump (L\min),Batt (V),dP (inW),Pabs (hPa),CO2 (%),MCO2 (Kg/h),Pabs (hPa)
4/12/2015 15:06:50,11.4,20.94,0.13,20.7,1.0,0,32.4,29.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:06:51,11.4,20.94,0.18,20.6,0.8,0,32.4,29.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:06:53,13.0,20.94,0.18,20.6,0.8,0,32.4,29.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:06:54,13.0,20.94,0.18,20.5,0.8,0,32.4,29.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:06:55,13.7,20.94,0.18,20.5,0.8,0,32.4,29.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:06:56,13.7,20.94,0.18,20.5,0.8,0,32.4,29.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:06:57,13.9,20.94,0.18,20.4,0.8,0,32.4,29.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:06:59,13.9,20.94,0.21,20.4,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:00,13.8,20.94,0.21,20.4,1.0,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:01,13.8,20.94,0.21,20.4,1.0,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:02,13.5,20.94,0.21,20.2,1.0,0,32.4,30.0,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:03,13.5,20.94,0.21,20.2,0.8,0,32.4,30.0,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:05,12.9,20.94,0.21,19.8,0.8,0,32.4,30.0,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:06,12.9,20.94,0.21,19.8,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:07,12.9,20.94,0.21,19.7,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:08,11.8,20.94,0.21,19.7,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:09,11.8,20.94,0.15,19.6,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:11,10.7,20.94,0.15,19.6,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:12,10.7,20.94,0.15,19.6,0.8,0,32.4,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:13,10.3,20.94,0.15,19.6,0.8,0,32.5,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:14,10.3,20.94,0.15,19.6,0.8,0,32.5,29.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:15,10.6,20.94,0.15,19.5,0.8,0,32.5,30.0,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:17,10.6,20.94,0.12,19.5,0.8,0,32.5,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:18,11.2,20.94,0.12,19.2,0.8,0,32.5,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:19,11.2,20.94,0.12,19.2,0.8,0,32.5,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:20,11.7,20.94,0.12,19.2,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:21,11.7,20.94,0.13,19.2,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:23,12.3,20.94,0.13,18.9,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:24,12.3,20.94,0.13,18.9,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:25,12.3,20.94,0.13,18.9,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:26,12.6,20.94,0.13,18.7,0.8,0,32.6,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:27,12.6,20.94,0.13,18.7,0.8,0,32.6,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:29,12.9,20.94,0.13,18.7,1.0,0,32.6,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:30,12.9,20.94,0.14,18.7,1.0,0,32.6,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:31,13.3,20.94,0.14,18.5,0.8,0,32.5,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:32,13.3,20.94,0.14,18.5,0.8,0,32.5,30.0,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:33,13.7,20.94,0.14,18.2,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:35,13.7,20.94,0.13,18.2,0.8,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:36,13.7,20.94,0.13,18.2,1.0,0,32.5,30.1,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:07:37,13.7,20.94,0.13,18.2,1.0,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:38,13.7,20.94,0.13,17.9,1.0,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:39,13.6,20.94,0.14,17.9,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:41,13.6,20.94,0.14,17.8,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:42,13.6,20.94,0.14,17.8,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:43,13.6,20.94,0.14,17.8,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:44,13.5,20.94,0.14,17.8,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:45,13.5,20.94,0.14,17.7,0.8,0,32.6,30.1,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:07:47,13.3,20.94,0.14,17.7,0.8,0,32.6,30.0,1.01,9.2,0.00,954.1,0.00,0,954.0
4/12/2015 15:07:48,13.3,20.94,0.14,17.7,0.8,0,32.6,30.0,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:49,13.3,20.94,0.14,17.7,0.8,0,32.6,30.0,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:50,13.3,20.94,0.14,17.7,0.8,0,32.6,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:51,13.3,20.94,0.14,17.6,0.8,0,32.6,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:53,13.2,20.94,0.13,17.6,0.8,0,32.6,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:54,13.1,20.94,0.13,17.3,0.8,0,32.6,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:55,13.1,20.94,0.13,17.3,0.8,0,32.7,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:56,13.1,20.94,0.13,17.3,0.8,0,32.7,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:57,13.2,20.94,0.13,17.0,0.8,0,32.7,30.1,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:07:59,13.2,20.94,0.13,16.9,0.8,0,32.7,30.1,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:00,13.2,20.94,0.13,16.9,0.8,0,32.7,30.2,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:01,13.2,20.94,0.13,16.9,0.8,0,32.7,30.2,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:02,13.2,20.94,0.13,16.9,1.0,0,32.7,30.2,1.01,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:03,13.2,20.94,0.13,16.6,1.0,0,32.7,30.2,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:05,13.1,20.94,0.13,16.6,1.0,0,32.7,30.2,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:06,13.1,20.94,0.14,16.6,1.0,0,32.7,30.2,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:07,13.2,20.94,0.14,16.4,1.0,0,32.7,30.2,1.02,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:08:08,13.2,20.94,0.14,16.4,1.0,0,32.7,30.2,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:09,13.2,20.94,0.14,16.4,0.8,0,32.8,30.2,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:11,13.4,20.94,0.14,16.4,0.8,0,32.8,30.2,1.04,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:12,14.0,20.94,0.14,16.3,0.8,0,32.8,30.2,1.04,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:13,14.0,20.94,0.14,16.3,0.8,0,32.8,30.1,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:14,14.0,20.94,0.14,16.3,0.8,0,32.8,30.1,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:15,15.2,20.94,0.14,16.1,1.0,0,32.8,30.2,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:17,15.2,20.94,0.19,16.0,1.0,0,32.8,30.2,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:18,19.7,20.94,0.19,16.0,1.0,0,32.7,30.1,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:19,19.7,20.94,0.19,16.0,1.0,0,32.7,30.1,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:20,32.5,20.94,0.19,16.2,1.2,0,32.7,30.1,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:21,32.5,20.87,0.19,16.2,1.2,0,32.7,30.1,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:23,46.6,20.87,0.19,15.9,1.6,0,32.7,30.1,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:24,46.6,20.87,0.19,15.9,1.6,0,32.7,30.1,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:25,50.5,20.70,0.64,15.8,1.6,0,32.7,30.1,1.06,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:26,50.5,20.70,0.64,15.8,1.8,0,32.7,30.2,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:27,50.5,20.56,0.64,15.7,2.2,0,32.8,30.2,1.05,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:08:29,45.0,20.56,0.64,15.7,2.2,0,32.8,30.3,1.05,9.2,0.00,954.1,0.00,0,954.5
4/12/2015 15:08:30,37.3,20.52,0.81,15.6,2.2,0,32.8,30.3,1.04,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:31,37.3,20.52,0.81,15.6,2.4,0,32.8,30.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:32,37.3,20.52,0.81,15.6,2.4,0,32.8,30.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:33,33.7,20.55,0.81,15.5,2.4,0,32.7,30.3,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:35,33.7,20.52,0.81,15.5,2.4,0,32.7,30.3,1.06,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:36,34.0,20.52,0.81,15.4,2.6,0,32.7,30.3,1.06,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:37,34.0,20.52,0.81,15.4,2.6,0,32.7,30.3,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:38,33.2,20.51,0.81,15.3,2.6,0,32.8,30.3,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:39,33.2,20.56,0.81,15.3,2.8,0,32.8,30.3,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:41,31.0,20.56,0.81,15.4,2.6,0,32.8,30.3,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:42,31.0,20.56,0.81,15.4,2.6,0,32.8,30.4,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:43,36.0,20.48,0.73,15.2,2.6,0,32.8,30.4,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:44,36.0,20.48,0.73,15.2,2.6,0,32.8,30.3,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:45,36.0,20.48,0.73,15.2,2.6,0,32.8,30.3,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:47,45.8,20.30,0.73,15.2,2.6,0,32.8,30.3,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:48,45.8,20.32,0.97,15.3,2.6,0,32.8,30.3,1.10,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:49,45.2,20.32,0.97,15.3,2.6,0,32.8,30.4,1.11,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:50,45.2,20.32,0.97,15.3,2.6,0,32.8,30.4,1.11,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:51,36.3,20.45,0.97,15.2,2.6,0,32.8,30.3,1.11,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:53,36.3,20.48,0.97,15.2,2.6,0,32.8,30.3,1.10,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:54,29.6,20.48,0.97,15.2,2.6,0,32.8,30.3,1.10,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:55,29.6,20.48,0.97,15.2,2.6,0,32.8,30.3,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:56,33.8,20.35,0.81,15.0,2.6,0,32.8,30.3,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:57,33.8,20.35,0.81,15.0,2.6,0,32.8,30.3,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:08:59,53.4,20.09,0.81,15.1,3.2,0,32.8,30.3,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:00,53.4,20.09,0.81,15.1,3.2,0,32.9,30.4,1.08,9.2,0.00,954.5,0.57,0,954.5
4/12/2015 15:09:01,53.4,19.93,1.26,15.1,3.2,0,32.9,30.4,1.06,9.2,0.00,954.5,0.57,0,954.5
4/12/2015 15:09:02,65.9,19.93,1.26,15.1,3.7,0,32.9,30.4,1.07,9.2,0.00,954.5,0.57,0,954.5
4/12/2015 15:09:03,65.9,19.93,1.26,15.1,3.7,0,32.9,30.4,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:05,56.8,20.02,1.26,15.1,3.7,0,32.9,30.4,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:06,56.8,20.28,0.91,15.1,3.7,0,32.9,30.4,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:07,41.8,20.28,0.91,15.1,3.4,0,32.8,30.4,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:08,41.8,20.28,0.91,15.1,3.4,0,32.8,30.4,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:09,30.6,20.57,0.91,15.0,3.2,0,32.8,30.4,1.09,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:11,30.6,20.57,0.91,15.0,3.2,0,32.8,30.4,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:12,23.7,20.75,0.91,14.9,2.4,0,32.8,30.4,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:13,23.7,20.75,0.91,14.9,2.4,0,32.8,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:14,23.7,20.73,0.52,14.8,2.4,0,32.8,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:15,23.4,20.73,0.52,14.8,2.2,0,32.8,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:17,31.2,20.45,0.52,14.7,2.2,0,32.8,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:18,31.2,20.45,0.52,14.7,2.2,0,32.9,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:19,31.2,20.09,1.12,14.7,2.2,0,32.9,30.4,1.04,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:20,44.3,20.09,1.12,14.6,2.6,0,33.0,30.4,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:09:21,44.3,20.09,1.11,14.6,2.6,0,33.0,30.4,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:23,51.8,20.08,1.11,14.6,2.8,0,32.9,30.4,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:24,51.8,20.08,0.85,14.6,2.8,0,32.9,30.4,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:25,46.5,20.37,0.85,14.9,2.6,0,32.9,30.4,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:26,46.5,20.37,0.85,14.9,2.6,0,32.9,30.4,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:27,46.5,20.64,0.85,14.9,2.4,0,32.9,30.4,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:29,37.3,20.64,0.85,14.9,2.4,0,32.9,30.4,1.10,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:30,30.3,20.82,0.85,14.7,2.0,0,32.9,30.4,1.10,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:31,30.3,20.82,0.85,14.7,2.0,0,32.9,30.4,1.11,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:32,30.3,20.83,0.52,14.7,2.0,0,32.9,30.4,1.11,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:33,30.2,20.83,0.52,14.6,1.8,0,32.9,30.4,1.10,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:35,46.6,20.62,0.52,14.5,1.8,0,32.9,30.4,1.10,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:36,46.6,20.62,0.52,14.5,1.8,0,32.9,30.4,1.10,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:37,46.6,20.29,0.97,14.5,1.8,0,32.9,30.4,1.08,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:38,66.1,20.29,0.97,14.5,2.2,0,32.9,30.4,1.08,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:09:39,66.1,20.29,0.98,14.5,2.2,0,32.9,30.4,1.07,9.2,0.00,954.4,0.56,0,954.4
4/12/2015 15:09:41,74.4,19.94,0.98,14.5,2.8,0,32.9,30.4,1.07,9.2,0.00,954.4,0.56,0,954.9
4/12/2015 15:09:42,74.4,19.94,0.98,14.5,2.8,0,32.9,30.4,1.06,9.2,0.00,954.9,0.67,0,954.9
4/12/2015 15:09:43,73.3,19.74,0.98,14.5,3.4,0,32.9,30.4,1.06,9.2,0.00,954.9,0.67,0,954.9
4/12/2015 15:09:44,73.3,19.74,0.98,14.5,3.4,0,32.9,30.5,1.06,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:45,73.3,19.95,1.49,14.4,3.7,0,32.9,30.5,1.06,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:47,60.4,19.95,1.49,14.4,3.7,0,32.9,30.5,1.05,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:48,42.9,20.38,1.49,14.5,3.7,0,32.9,30.5,1.05,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:49,42.9,20.38,1.49,14.5,3.4,0,33.0,30.5,1.05,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:50,42.9,20.72,0.70,14.5,3.4,0,33.0,30.5,1.05,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:51,30.2,20.72,0.70,14.4,2.8,0,33.0,30.5,1.05,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:53,23.7,20.87,0.70,14.2,2.8,0,33.0,30.5,1.04,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:54,23.7,20.87,0.70,14.2,2.4,0,33.1,30.5,1.04,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:55,23.7,20.87,0.53,14.2,2.4,0,33.1,30.5,1.04,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:56,21.2,20.91,0.53,14.4,1.8,0,33.0,30.5,1.04,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:57,21.2,20.91,0.53,14.2,1.8,0,33.0,30.5,1.03,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:09:59,20.5,20.93,0.53,14.2,1.4,0,33.0,30.6,1.03,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:10:00,20.5,20.93,0.53,14.2,1.4,0,33.0,30.6,1.03,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:10:01,19.8,20.94,0.53,13.9,1.4,0,33.0,30.6,1.03,9.2,0.00,954.9,0.00,0,954.9
4/12/2015 15:10:02,19.8,20.94,0.53,13.9,1.4,0,33.1,30.6,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:03,19.8,20.94,0.50,13.9,1.2,0,33.1,30.6,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:05,18.4,20.94,0.50,13.9,1.2,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:06,16.6,20.94,0.50,13.7,1.2,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:07,16.6,20.94,0.50,13.7,1.0,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:08,16.6,20.94,0.35,13.7,1.0,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:09,15.0,20.94,0.35,13.6,1.0,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:11,15.0,20.94,0.35,13.7,1.0,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.0
4/12/2015 15:10:12,13.8,20.94,0.35,13.7,0.8,0,33.1,30.5,1.02,9.2,0.00,956.0,0.00,0,956.4
4/12/2015 15:10:13,13.8,20.94,0.23,13.7,0.8,0,33.1,30.5,1.02,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:14,12.6,20.94,0.23,13.5,0.6,0,33.1,30.5,1.02,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:15,12.6,20.94,0.24,13.5,0.6,0,33.1,30.5,1.02,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:17,11.3,20.94,0.24,13.5,0.8,0,33.2,30.5,1.02,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:18,11.3,20.94,0.24,13.5,0.8,0,33.2,30.6,1.02,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:19,10.1,20.94,0.24,13.2,0.8,0,33.2,30.6,1.03,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:20,10.1,20.94,0.24,13.2,0.6,0,33.2,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:21,10.1,20.94,0.13,13.1,0.6,0,33.2,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:23,9.1,20.94,0.13,13.1,0.6,0,33.1,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:24,9.1,20.94,0.13,12.9,0.6,0,33.1,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:25,8.4,20.94,0.13,12.9,0.6,0,33.1,30.6,1.03,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:26,8.4,20.94,0.08,12.9,0.6,0,33.1,30.6,1.03,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:27,7.9,20.94,0.08,12.6,0.6,0,33.2,30.6,1.03,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:29,7.9,20.94,0.08,12.6,0.6,0,33.2,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:30,7.8,20.94,0.08,12.6,0.6,0,33.1,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:31,7.8,20.94,0.08,12.6,0.6,0,33.1,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:32,8.7,20.94,0.09,12.7,0.6,0,33.2,30.6,1.04,9.2,0.00,956.4,0.00,0,956.4
4/12/2015 15:10:33,8.7,20.94,0.09,12.7,0.6,0,33.2,30.6,1.04,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:35,10.3,20.94,0.09,12.6,0.6,0,33.2,30.6,1.04,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:36,10.3,20.94,0.09,12.6,0.6,0,33.2,30.6,1.04,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:37,10.3,20.94,0.09,12.6,0.6,0,33.2,30.6,1.03,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:38,11.6,20.94,0.09,12.6,0.6,0,33.2,30.6,1.03,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:39,11.6,20.94,0.19,12.4,0.6,0,33.2,30.6,1.03,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:41,13.1,20.94,0.19,12.4,0.6,0,33.2,30.6,1.03,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:42,13.1,20.94,0.19,12.4,0.6,0,33.2,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:43,13.1,20.94,0.19,12.2,0.6,0,33.2,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:44,13.1,20.94,0.19,12.2,0.6,0,33.2,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:45,13.1,20.94,0.19,12.2,0.6,0,33.2,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:47,13.1,20.94,0.19,12.2,0.6,0,33.2,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:48,13.1,20.94,0.25,12.2,0.6,0,33.2,30.6,1.06,9.2,0.00,957.0,0.00,0,957.0
4/12/2015 15:10:49,12.6,20.94,0.25,12.2,0.8,0,33.1,30.6,1.05,9.2,0.00,957.0,0.00,0,957.0
